SPort, DPort, SPkts, DPkts, SBytes, DBytes, Protocol, SYN, ACK, FIN, PSH, RST, URG, SYN+ACK, Duration, IsAlive, Service, UniqueDests, UniqueSrcs, UniqueDestSocks, UniqueSrcSocks,target
58229,53,2,0,152,0,17,0,0,0,0,0,0,0,10.37017417,1,0,76,1,1,157,1
53,58229,2,0,196,0,17,0,0,0,0,0,0,0,10.2121377,1,0,1,76,139,1,1
53,60636,2,0,212,0,17,0,0,0,0,0,0,0,10.21128678,1,0,1,76,139,1,1
53,43258,2,0,282,0,17,0,0,0,0,0,0,0,10.20676088,1,0,1,76,139,1,1
53,54686,2,0,326,0,17,0,0,0,0,0,0,0,10.20361567,1,0,1,76,139,1,1
46782,443,9,0,1288,0,6,1,8,0,4,0,0,9,10.19660449,1,0,76,1,1,2,1
33424,443,9,0,1288,0,6,1,8,0,4,0,0,9,10.19611835,1,0,76,1,1,3,1
49096,443,10,0,1342,0,6,1,9,0,4,0,0,10,10.19574976,1,0,76,1,1,5,1
58560,443,9,0,1288,0,6,1,8,0,4,0,0,9,10.19496942,1,0,76,1,1,5,1
443,58560,8,0,5432,0,6,1,8,0,3,0,0,8,10.18235826,1,0,1,76,5,1,1
443,33424,8,0,5641,0,6,1,8,0,3,0,0,8,10.18168235,1,0,1,76,3,1,1
443,49096,9,0,5802,0,6,1,9,0,3,0,0,9,10.16356111,1,0,1,76,5,1,1
443,46782,8,0,6346,0,6,1,8,0,2,0,0,8,10.14771342,1,0,1,76,2,1,1
47558,53,2,0,144,0,17,0,0,0,0,0,0,0,9.929916143,1,0,76,1,1,157,1
53,47558,2,0,363,0,17,0,0,0,0,0,0,0,9.850930452,1,0,1,76,139,1,1
34578,443,12,0,1301,0,6,1,11,1,6,0,0,12,9.799040556,1,0,76,1,1,1,1
443,34578,12,0,5364,0,6,0,12,1,4,0,0,12,9.451994181,1,0,1,76,1,1,1
44583,53,2,0,148,0,17,0,0,0,0,0,0,0,9.321763277,1,0,76,1,1,157,1
53,44583,2,0,370,0,17,0,0,0,0,0,0,0,9.289691687,1,0,1,76,139,1,1
50802,80,8,0,1697,0,6,1,7,0,3,0,0,8,9.283324003,1,0,76,1,1,1,1
80,50802,7,0,3067,0,6,1,7,0,3,0,0,7,9.273059368,1,0,1,76,1,1,1
59613,443,12,0,2524,0,17,0,0,0,0,0,0,0,8.678632975,1,0,76,1,1,11,1
443,59613,12,0,7572,0,17,0,0,0,0,0,0,0,8.678344727,1,0,1,76,11,1,1
38944,443,5,0,1925,0,17,0,0,0,0,0,0,0,8.636876822,1,0,76,1,1,4,1
443,38944,6,0,4361,0,17,0,0,0,0,0,0,0,8.597105503,1,0,1,76,4,1,1
47559,53,2,0,150,0,17,0,0,0,0,0,0,0,8.346604109,1,0,76,1,1,157,1
53,47559,2,0,194,0,17,0,0,0,0,0,0,0,8.288820028,1,0,1,76,139,1,1
58634,443,12,0,9222,0,17,0,0,0,0,0,0,0,8.287451506,1,0,76,1,1,6,1
41738,443,3,0,1632,0,17,0,0,0,0,0,0,0,8.287196875,1,0,76,1,1,6,1
53,58420,2,0,446,0,17,0,0,0,0,0,0,0,8.248785257,1,0,1,76,139,1,1
53409,53,2,0,150,0,17,0,0,0,0,0,0,0,8.244226933,1,0,76,1,1,157,1
443,41738,9,0,4204,0,17,0,0,0,0,0,0,0,8.125103474,1,0,1,76,6,1,1
443,58634,16,0,8302,0,17,0,0,0,0,0,0,0,8.124185562,1,0,1,76,6,1,1
53,53409,2,0,194,0,17,0,0,0,0,0,0,0,8.063498974,1,0,1,76,139,1,1
50250,443,12,0,6667,0,6,1,11,0,4,0,0,12,8.052746058,1,0,76,1,1,2,1
34794,443,9,0,1288,0,6,1,8,0,4,0,0,9,8.052484751,1,0,76,1,1,6,1
60228,443,9,0,1264,0,6,1,7,1,3,1,0,8,8.052201271,1,0,76,1,1,7,1
60234,443,10,0,1318,0,6,1,7,1,3,2,0,8,8.050661325,1,0,76,1,1,7,1
443,60234,10,0,1147,0,6,1,10,1,3,1,0,10,8.046434164,1,0,1,76,6,1,1
443,60228,8,0,1027,0,6,1,8,0,3,0,0,8,8.045976877,1,0,1,76,6,1,1
443,34794,8,0,7877,0,6,1,8,0,2,0,0,8,8.045487404,1,0,1,76,6,1,1
33927,53,1,0,85,0,17,0,0,0,0,0,0,0,7.859941483,1,0,76,1,1,157,1
443,50250,13,0,8536,0,6,1,13,0,5,0,0,13,7.807728291,1,0,1,76,2,1,1
53,33927,1,0,197,0,17,0,0,0,0,0,0,0,7.795883656,1,0,1,76,139,1,1
50260,443,12,0,1273,0,6,1,9,1,3,2,0,10,7.783148527,1,0,76,1,1,2,1
443,50260,12,0,6536,0,6,1,12,1,5,1,0,12,7.443446398,1,0,1,76,2,1,1
35342,53,2,0,164,0,17,0,0,0,0,0,0,0,6.801952362,1,0,76,1,1,157,1
53,35342,2,0,412,0,17,0,0,0,0,0,0,0,6.48462677,1,0,1,76,139,1,1
46314,443,6,0,3880,0,6,1,5,0,3,0,0,6,6.481110334,1,0,76,1,1,3,1
443,46314,6,0,506,0,6,1,6,0,1,0,0,6,6.244646549,1,0,1,76,3,1,1
46599,53,2,0,170,0,17,0,0,0,0,0,0,0,6.216078758,1,0,76,1,1,157,1
43447,53,2,0,162,0,17,0,0,0,0,0,0,0,6.214077234,1,0,76,1,1,157,1
43040,53,2,0,146,0,17,0,0,0,0,0,0,0,6.211188316,1,0,76,1,1,157,1
53,46599,2,0,254,0,17,0,0,0,0,0,0,0,6.205164194,1,0,1,76,139,1,1
42204,53,2,0,156,0,17,0,0,0,0,0,0,0,6.204274178,1,0,76,1,1,157,1
51936,443,13,0,3361,0,6,1,12,0,6,0,0,13,6.202662468,1,0,76,1,1,8,1
53,43447,2,0,665,0,17,0,0,0,0,0,0,0,6.200993776,1,0,1,76,139,1,1
41157,53,2,0,148,0,17,0,0,0,0,0,0,0,6.198251009,1,0,76,1,1,157,1
48652,53,2,0,140,0,17,0,0,0,0,0,0,0,6.197259188,1,0,76,1,1,157,1
53,42204,2,0,419,0,17,0,0,0,0,0,0,0,6.188974142,1,0,1,76,139,1,1
53,43040,2,0,271,0,17,0,0,0,0,0,0,0,6.186397791,1,0,1,76,139,1,1
55235,53,2,0,152,0,17,0,0,0,0,0,0,0,6.18505621,1,0,76,1,1,157,1
34525,53,2,0,170,0,17,0,0,0,0,0,0,0,6.184155941,1,0,76,1,1,157,1
36396,443,69,0,50031,0,17,0,0,0,0,0,0,0,6.18348074,1,0,76,1,1,5,1
51944,443,18,0,4840,0,6,1,17,1,10,0,0,18,6.183256388,1,0,76,1,2,6,1
35168,53,2,0,160,0,17,0,0,0,0,0,0,0,6.166409016,1,0,76,1,1,157,1
55682,443,51,0,16335,0,6,1,50,0,35,0,0,51,6.166074753,1,0,76,1,1,8,1
39486,53,2,0,184,0,17,0,0,0,0,0,0,0,6.165716648,1,0,76,1,1,157,1
53,48652,2,0,355,0,17,0,0,0,0,0,0,0,6.164798737,1,0,1,76,139,1,1
53,41157,2,0,407,0,17,0,0,0,0,0,0,0,6.16361928,1,0,1,76,139,1,1
38083,53,2,0,174,0,17,0,0,0,0,0,0,0,6.162705898,1,0,76,1,1,157,1
53,35168,2,0,248,0,17,0,0,0,0,0,0,0,6.150298119,1,0,1,76,139,1,1
53,34525,2,0,545,0,17,0,0,0,0,0,0,0,6.134996176,1,0,1,76,139,1,1
53,55235,2,0,472,0,17,0,0,0,0,0,0,0,6.129758596,1,0,1,76,139,1,1
55684,443,54,0,25953,0,6,1,53,0,34,0,0,54,6.121798754,1,0,76,1,1,4,1
33526,443,44,0,10577,0,6,1,43,0,22,0,0,44,6.121578455,1,0,76,1,1,2,1
42208,443,50,0,27556,0,6,1,49,0,33,0,0,50,6.110916615,1,0,76,1,1,3,1
53674,443,36,0,18442,0,6,1,35,0,25,0,0,36,6.110691547,1,0,76,1,1,7,1
38720,443,6,0,987,0,6,1,5,0,2,1,0,6,6.110488176,1,0,76,1,1,7,1
53,39486,2,0,443,0,17,0,0,0,0,0,0,0,6.109429359,1,0,1,76,139,1,1
33078,443,24,0,21654,0,6,1,23,0,10,0,0,24,6.108059645,1,0,76,1,1,6,1
48000,53,2,0,150,0,17,0,0,0,0,0,0,0,6.094832897,1,0,76,1,1,157,1
47953,53,2,0,146,0,17,0,0,0,0,0,0,0,6.093898773,1,0,76,1,1,157,1
53,38083,2,0,324,0,17,0,0,0,0,0,0,0,6.088887453,1,0,1,76,139,1,1
443,36396,84,0,17134,0,17,0,0,0,0,0,0,0,6.077591896,1,0,1,76,5,1,1
443,33526,43,0,14117,0,6,1,43,0,19,0,0,43,6.077200651,1,0,1,76,2,1,1
53,48000,2,0,355,0,17,0,0,0,0,0,0,0,6.058096409,1,0,1,76,139,1,1
53,47953,2,0,537,0,17,0,0,0,0,0,0,0,6.040821314,1,0,1,76,139,1,1
443,55684,68,0,12920,0,6,1,68,0,22,0,0,68,6.006560326,1,0,1,76,3,1,1
443,42208,65,0,9359,0,6,1,65,0,14,0,0,65,6.006056309,1,0,1,76,3,1,1
443,33078,31,0,9937,0,6,1,31,0,11,0,0,31,6.000142336,1,0,1,76,6,1,1
37230,53,2,0,146,0,17,0,0,0,0,0,0,0,5.973129988,1,0,76,1,1,157,1
57480,53,2,0,170,0,17,0,0,0,0,0,0,0,5.972384691,1,0,76,1,1,157,1
53118,443,11,0,1406,0,6,1,10,1,4,0,0,11,5.954972982,1,0,76,1,1,7,1
53120,443,63,0,32268,0,6,1,62,1,43,0,0,63,5.953222513,1,0,76,1,1,7,1
36898,443,28,0,12821,0,6,1,27,0,15,0,0,28,5.952964306,1,0,76,1,2,5,1
41542,443,47,0,27980,0,6,1,46,0,37,0,0,47,5.949750662,1,0,76,1,1,5,1
59176,443,49,0,39246,0,6,1,48,0,38,0,0,49,5.949452162,1,0,76,1,1,5,1
58192,53,1,0,70,0,17,0,0,0,0,0,0,0,5.949075222,1,0,76,1,1,157,1
45809,53,2,0,162,0,17,0,0,0,0,0,0,0,5.948728323,1,0,76,1,1,157,1
53,57480,2,0,545,0,17,0,0,0,0,0,0,0,5.934323788,1,0,1,76,139,1,1
53,37230,2,0,271,0,17,0,0,0,0,0,0,0,5.929064989,1,0,1,76,139,1,1
443,53120,76,0,14955,0,6,1,76,1,18,0,0,76,5.925652504,1,0,1,76,7,1,1
443,53118,10,0,4029,0,6,1,10,1,3,0,0,10,5.923660517,1,0,1,76,7,1,1
443,51944,18,0,3161,0,6,1,18,1,5,0,0,18,5.921037912,1,0,1,76,6,2,1
53,45809,2,0,665,0,17,0,0,0,0,0,0,0,5.899759054,1,0,1,76,139,1,1
53,58192,1,0,155,0,17,0,0,0,0,0,0,0,5.892385483,1,0,1,76,139,1,1
35972,53,2,0,150,0,17,0,0,0,0,0,0,0,5.864703894,1,0,76,1,1,157,1
41829,53,2,0,160,0,17,0,0,0,0,0,0,0,5.844841003,1,0,76,1,1,157,1
48195,53,2,0,156,0,17,0,0,0,0,0,0,0,5.806293488,1,0,76,1,1,157,1
54586,53,2,0,146,0,17,0,0,0,0,0,0,0,5.805933952,1,0,76,1,1,157,1
54608,53,2,0,170,0,17,0,0,0,0,0,0,0,5.795840502,1,0,76,1,1,157,1
45166,53,1,0,74,0,17,0,0,0,0,0,0,0,5.785297394,1,0,76,1,1,157,1
51942,443,10,0,2200,0,6,1,9,0,4,0,0,10,5.784731388,1,0,76,1,1,8,1
38736,443,6,0,470,0,6,1,5,0,1,1,0,6,5.769515276,1,0,76,1,1,7,1
37464,443,11,0,1396,0,6,1,10,0,4,0,0,11,5.76852107,1,0,76,1,1,5,1
37468,443,12,0,1460,0,6,1,11,1,4,0,0,12,5.762346029,1,0,76,1,1,5,1
33542,443,15,0,1638,0,6,1,12,1,4,2,0,13,5.761592388,1,0,76,1,1,2,1
51944,443,8,0,1050,0,6,1,7,0,2,0,0,8,5.761094809,1,0,76,1,2,8,1
36910,443,9,0,797,0,6,1,8,1,3,0,0,9,5.76073575,1,0,76,1,1,5,1
443,33542,15,0,7491,0,6,1,15,1,7,1,0,15,5.751749277,1,0,1,76,2,1,1
443,37468,11,0,4516,0,6,1,11,1,3,0,0,11,5.750798464,1,0,1,76,5,1,1
443,37464,10,0,4450,0,6,1,10,0,4,0,0,10,5.749975681,1,0,1,76,5,1,1
443,36898,28,0,10663,0,6,1,28,0,12,0,0,28,5.749476194,1,0,1,76,5,2,1
53,41829,2,0,248,0,17,0,0,0,0,0,0,0,5.747741699,1,0,1,76,139,1,1
53,35972,2,0,355,0,17,0,0,0,0,0,0,0,5.746924162,1,0,1,76,139,1,1
33189,53,1,0,78,0,17,0,0,0,0,0,0,0,5.728181601,1,0,76,1,1,157,1
443,59176,67,0,7679,0,6,1,67,0,10,0,0,67,5.727846146,1,0,1,76,5,1,1
443,41542,52,0,8912,0,6,1,52,0,8,0,0,52,5.724975348,1,0,1,76,5,1,1
443,38720,4,0,474,0,6,1,4,0,1,0,0,4,5.708959818,1,0,1,76,7,1,1
443,53674,47,0,8237,0,6,1,47,0,9,0,0,47,5.708518028,1,0,1,76,7,1,1
443,55682,52,0,14583,0,6,1,52,0,15,0,0,52,5.708110332,1,0,1,76,8,1,1
443,51936,12,0,2942,0,6,1,12,0,5,0,0,12,5.707696676,1,0,1,76,8,1,1
53,45166,1,0,277,0,17,0,0,0,0,0,0,0,5.704199791,1,0,1,76,139,1,1
53,54608,2,0,545,0,17,0,0,0,0,0,0,0,5.697024584,1,0,1,76,139,1,1
53,54586,2,0,537,0,17,0,0,0,0,0,0,0,5.694647074,1,0,1,76,139,1,1
53,48195,2,0,419,0,17,0,0,0,0,0,0,0,5.688968658,1,0,1,76,139,1,1
45725,53,1,0,81,0,17,0,0,0,0,0,0,0,5.687299967,1,0,76,1,1,157,1
54610,53,1,0,76,0,17,0,0,0,0,0,0,0,5.686930656,1,0,76,1,1,157,1
32923,53,1,0,85,0,17,0,0,0,0,0,0,0,5.68659234,1,0,76,1,1,157,1
53,45725,1,0,424,0,17,0,0,0,0,0,0,0,5.657233,1,0,1,76,139,1,1
53,33189,1,0,263,0,17,0,0,0,0,0,0,0,5.655972242,1,0,1,76,139,1,1
53,54610,1,0,312,0,17,0,0,0,0,0,0,0,5.654075861,1,0,1,76,139,1,1
51344,53,1,0,92,0,17,0,0,0,0,0,0,0,5.636884451,1,0,76,1,1,157,1
54902,53,1,0,82,0,17,0,0,0,0,0,0,0,5.636531353,1,0,76,1,1,157,1
47006,53,1,0,75,0,17,0,0,0,0,0,0,0,5.636191368,1,0,76,1,1,157,1
56848,53,1,0,73,0,17,0,0,0,0,0,0,0,5.635734081,1,0,76,1,1,157,1
53,32923,1,0,347,0,17,0,0,0,0,0,0,0,5.621243238,1,0,1,76,139,1,1
53,51344,1,0,198,0,17,0,0,0,0,0,0,0,5.618860245,1,0,1,76,139,1,1
53,47006,1,0,169,0,17,0,0,0,0,0,0,0,5.617651224,1,0,1,76,139,1,1
53,54902,1,0,162,0,17,0,0,0,0,0,0,0,5.616933107,1,0,1,76,139,1,1
443,36910,8,0,1146,0,6,1,8,1,2,0,0,8,5.616652966,1,0,1,76,5,1,1
53,56848,1,0,359,0,17,0,0,0,0,0,0,0,5.614820242,1,0,1,76,139,1,1
37501,53,1,0,73,0,17,0,0,0,0,0,0,0,5.57996273,1,0,76,1,1,157,1
53,38000,1,0,263,0,17,0,0,0,0,0,0,0,5.488154888,1,0,1,76,139,1,1
53,46078,1,0,347,0,17,0,0,0,0,0,0,0,5.48301959,1,0,1,76,139,1,1
443,55704,8,0,3894,0,6,0,8,1,3,0,0,8,5.467917442,1,0,1,76,3,1,1
55704,443,7,0,653,0,6,0,7,1,3,0,0,7,5.467483282,1,0,76,1,1,4,1
443,55690,8,0,3895,0,6,0,8,1,3,0,0,8,5.467036247,1,0,1,76,3,2,1
55690,443,7,0,653,0,6,0,7,1,3,0,0,7,5.466313839,1,0,76,1,2,4,1
443,59188,9,0,6235,0,6,0,9,0,5,0,0,9,5.458315611,1,0,1,76,5,1,1
59188,443,9,0,761,0,6,0,9,1,3,0,0,9,5.457674742,1,0,76,1,1,5,1
37476,443,9,0,1047,0,6,1,8,1,2,0,0,9,5.450703144,1,0,76,1,1,5,1
37484,443,6,0,861,0,6,1,5,0,1,0,0,6,5.450094938,1,0,76,1,1,5,1
53680,443,8,0,1095,0,6,1,7,0,2,1,0,8,5.449535847,1,0,76,1,1,7,1
42226,443,7,0,915,0,6,1,6,1,1,0,0,7,5.448963165,1,0,76,1,1,3,1
33082,443,6,0,861,0,6,1,5,1,1,0,0,6,5.448353529,1,0,76,1,2,6,1
51966,443,8,0,1095,0,6,1,7,0,2,1,0,8,5.447824478,1,0,76,1,1,6,1
38754,443,11,0,1482,0,6,1,9,1,4,1,0,10,5.445515156,1,0,76,1,1,7,1
59988,53,2,0,154,0,17,0,0,0,0,0,0,0,5.444406271,1,0,76,1,1,157,1
443,59184,9,0,6235,0,6,0,9,0,4,0,0,9,5.44283843,1,0,1,76,5,1,1
59184,443,9,0,761,0,6,0,9,1,3,0,0,9,5.442548513,1,0,76,1,1,5,1
443,33080,14,0,5949,0,6,0,14,0,7,0,0,14,5.441880703,1,0,1,76,6,1,1
33080,443,11,0,8018,0,6,0,11,0,4,0,0,11,5.441521168,1,0,76,1,1,6,1
41546,443,4,0,733,0,6,0,4,1,1,0,0,4,5.402887821,1,0,76,1,1,5,1
443,41546,4,0,4698,0,6,0,4,0,2,0,0,4,5.402566433,1,0,1,76,5,1,1
41550,443,4,0,733,0,6,0,4,1,1,0,0,4,5.378795624,1,0,76,1,1,5,1
443,41550,4,0,4698,0,6,0,4,0,1,0,0,4,5.378408432,1,0,1,76,5,1,1
38740,443,6,0,967,0,6,0,6,0,2,1,0,6,5.355174541,1,0,76,1,1,7,1
443,38740,5,0,4771,0,6,0,5,0,2,0,0,5,5.354772329,1,0,1,76,7,1,1
36914,443,6,0,841,0,6,0,6,1,1,0,0,6,5.352249384,1,0,76,1,3,5,1
443,36914,6,0,3916,0,6,0,6,1,3,0,0,6,5.35197258,1,0,1,76,5,3,1
52202,80,4,0,652,0,6,1,3,0,1,0,0,4,5.351553917,1,0,76,1,1,5,1
52214,80,6,0,1176,0,6,1,5,0,2,0,0,6,5.35123229,1,0,76,1,1,5,1
52220,80,4,0,654,0,6,1,3,0,1,0,0,4,5.350886822,1,0,76,1,1,5,1
55734,443,12,0,1536,0,6,1,9,1,4,2,0,10,5.350537777,1,0,76,1,1,8,1
55746,443,11,0,1482,0,6,1,9,1,4,1,0,10,5.350205183,1,0,76,1,1,8,1
55752,443,11,0,1482,0,6,1,9,1,4,1,0,10,5.349836349,1,0,76,1,1,8,1
41556,443,12,0,1460,0,6,1,9,1,4,2,0,10,5.349498034,1,0,76,1,1,5,1
51972,443,9,0,1149,0,6,1,8,0,2,1,0,9,5.349176884,1,0,76,1,1,6,1
38766,443,12,0,1536,0,6,1,10,1,4,1,0,11,5.348842859,1,0,76,1,1,7,1
38742,443,31,0,16139,0,6,0,31,0,20,0,0,31,5.344485521,1,0,76,1,1,7,1
443,38742,39,0,14447,0,6,0,39,0,11,0,0,39,5.342928648,1,0,1,76,7,1,1
443,37484,5,0,3551,0,6,1,5,1,2,0,0,5,5.342312813,1,0,1,76,5,1,1
443,37476,8,0,4342,0,6,1,8,1,2,0,0,8,5.34077692,1,0,1,76,5,1,1
443,42222,8,0,5025,0,6,0,8,0,3,0,0,8,5.337867737,1,0,1,76,3,1,1
42222,443,8,0,707,0,6,0,8,1,3,0,0,8,5.333900452,1,0,76,1,1,3,1
443,59178,5,0,5976,0,6,0,5,0,2,0,0,5,5.317911148,1,0,1,76,5,1,1
59178,443,6,0,599,0,6,0,6,0,3,0,0,6,5.317516327,1,0,76,1,1,5,1
443,55690,6,0,6005,0,6,1,6,0,3,0,0,6,5.317224264,1,0,1,76,8,2,1
55690,443,7,0,1021,0,6,0,7,0,2,1,0,7,5.316995382,1,0,76,1,2,8,1
53,59988,2,0,401,0,17,0,0,0,0,0,0,0,5.310156107,1,0,1,76,139,1,1
443,33082,5,0,3835,0,6,1,5,0,2,0,0,5,5.297571898,1,0,1,76,6,2,1
443,42226,6,0,4837,0,6,1,6,1,2,0,0,6,5.297053099,1,0,1,76,3,1,1
443,55722,11,0,6331,0,6,1,11,0,5,0,0,11,5.296607256,1,0,1,76,8,1,1
55722,443,11,0,1462,0,6,0,10,1,4,1,0,10,5.296283007,1,0,76,1,1,8,1
443,55710,10,0,6239,0,6,1,10,1,3,1,0,10,5.295891047,1,0,1,76,8,1,1
55710,443,9,0,1129,0,6,0,7,1,2,2,0,7,5.295479298,1,0,76,1,1,8,1
443,55698,6,0,6005,0,6,1,6,0,2,0,0,6,5.295248508,1,0,1,76,8,1,1
55698,443,7,0,1021,0,6,0,7,0,2,1,0,7,5.295048952,1,0,76,1,1,8,1
53678,443,6,0,967,0,6,0,6,0,2,1,0,6,5.282874584,1,0,76,1,1,7,1
443,53678,5,0,4758,0,6,0,5,0,3,0,0,5,5.282434464,1,0,1,76,7,1,1
51960,443,6,0,967,0,6,0,6,0,2,1,0,6,5.282170057,1,0,76,1,1,6,1
80,52220,3,0,911,0,6,1,3,0,1,0,0,3,5.281186342,1,0,1,76,5,1,1
80,52214,5,0,1604,0,6,1,5,0,2,0,0,5,5.280751705,1,0,1,76,5,1,1
80,52202,3,0,911,0,6,1,3,0,1,0,0,3,5.26784277,1,0,1,76,5,1,1
443,51960,5,0,6022,0,6,0,5,0,3,0,0,5,5.264672279,1,0,1,76,6,1,1
443,51956,8,0,5032,0,6,1,8,0,4,0,0,8,5.264096022,1,0,1,76,8,1,1
51956,443,8,0,1483,0,6,0,8,0,2,0,0,8,5.263814926,1,0,76,1,1,8,1
443,51966,6,0,6082,0,6,1,6,0,2,0,0,6,5.253113031,1,0,1,76,6,1,1
443,38754,10,0,5104,0,6,1,10,0,3,0,0,10,5.240329981,1,0,1,76,7,1,1
443,51942,9,0,5865,0,6,0,9,0,5,0,0,9,5.239810944,1,0,1,76,8,1,1
443,51944,7,0,5247,0,6,0,7,0,4,0,0,7,5.234655142,1,0,1,76,8,2,1
443,38736,4,0,4712,0,6,0,4,0,3,0,0,4,5.233588219,1,0,1,76,7,1,1
52516,53,1,0,73,0,17,0,0,0,0,0,0,0,5.2308321,1,0,76,1,1,157,1
49904,53,1,0,76,0,17,0,0,0,0,0,0,0,5.230520487,1,0,76,1,1,157,1
42880,53,1,0,82,0,17,0,0,0,0,0,0,0,5.230218649,1,0,76,1,1,157,1
50635,53,1,0,92,0,17,0,0,0,0,0,0,0,5.229880571,1,0,76,1,1,157,1
43974,53,1,0,78,0,17,0,0,0,0,0,0,0,5.229566813,1,0,76,1,1,157,1
53,50635,1,0,198,0,17,0,0,0,0,0,0,0,5.099808455,1,0,1,76,139,1,1
53,42880,1,0,162,0,17,0,0,0,0,0,0,0,5.098218441,1,0,1,76,139,1,1
53,49904,1,0,312,0,17,0,0,0,0,0,0,0,5.09477973,1,0,1,76,139,1,1
443,41556,12,0,5704,0,6,1,12,1,4,1,0,12,5.086947918,1,0,1,76,5,1,1
443,53680,6,0,4819,0,6,1,6,0,2,0,0,6,5.085888624,1,0,1,76,7,1,1
53,43974,1,0,263,0,17,0,0,0,0,0,0,0,5.082305193,1,0,1,76,139,1,1
53,52516,1,0,105,0,17,0,0,0,0,0,0,0,5.081470728,1,0,1,76,139,1,1
443,51972,7,0,6136,0,6,1,7,0,3,0,0,7,5.076278687,1,0,1,76,6,1,1
443,55746,10,0,6277,0,6,1,10,0,3,0,0,10,5.061814308,1,0,1,76,8,1,1
443,55734,12,0,6397,0,6,1,12,1,3,1,0,12,5.061288834,1,0,1,76,8,1,1
443,55752,10,0,6277,0,6,1,10,0,3,0,0,10,5.059115887,1,0,1,76,8,1,1
52230,80,2,0,128,0,6,1,1,0,0,0,0,2,5.058612347,1,0,76,1,1,5,1
443,38766,11,0,5159,0,6,1,11,0,5,0,0,11,5.046138287,1,0,1,76,7,1,1
80,52230,1,0,60,0,6,1,1,0,0,0,0,1,5.027904272,1,0,1,76,5,1,1
51984,443,16,0,3465,0,6,1,15,0,8,0,0,16,4.944815159,1,0,76,1,1,6,1
53682,443,11,0,1482,0,6,1,9,1,4,1,0,10,4.944416046,1,0,76,1,1,7,1
48323,53,1,0,77,0,17,0,0,0,0,0,0,0,4.94274807,1,0,76,1,1,157,1
41617,53,1,0,82,0,17,0,0,0,0,0,0,0,4.941909552,1,0,76,1,1,157,1
41352,53,1,0,76,0,17,0,0,0,0,0,0,0,4.941293001,1,0,76,1,1,157,1
36747,53,1,0,92,0,17,0,0,0,0,0,0,0,4.937473059,1,0,76,1,1,157,1
53,41352,1,0,312,0,17,0,0,0,0,0,0,0,4.917496681,1,0,1,76,139,1,1
53,48323,1,0,182,0,17,0,0,0,0,0,0,0,4.916711569,1,0,1,76,139,1,1
53,41617,1,0,162,0,17,0,0,0,0,0,0,0,4.91607666,1,0,1,76,139,1,1
36962,53,1,0,74,0,17,0,0,0,0,0,0,0,4.864074469,1,0,76,1,1,157,1
53,36747,1,0,198,0,17,0,0,0,0,0,0,0,4.845965624,1,0,1,76,139,1,1
53,36962,1,0,277,0,17,0,0,0,0,0,0,0,4.779053211,1,0,1,76,139,1,1
36916,443,12,0,1476,0,6,1,11,1,4,0,0,12,4.768901587,1,0,76,1,1,5,1
53684,443,9,0,1343,0,6,1,7,0,3,1,0,8,4.768665552,1,0,76,1,1,7,1
52240,80,2,0,128,0,6,1,1,0,0,0,0,2,4.76843214,1,0,76,1,1,5,1
80,52240,1,0,60,0,6,1,1,0,0,0,0,1,4.713160038,1,0,1,76,5,1,1
443,36916,11,0,4888,0,6,1,11,1,4,0,0,11,4.693053246,1,0,1,76,5,1,1
443,53682,10,0,5091,0,6,1,10,0,3,0,0,10,4.692316532,1,0,1,76,7,1,1
443,51984,13,0,7444,0,6,1,13,1,3,0,0,13,4.685801029,1,0,1,76,6,1,1
45153,443,33,0,20192,0,17,0,0,0,0,0,0,0,4.634004831,1,0,76,1,1,7,1
33084,443,9,0,3566,0,6,1,8,0,3,0,0,9,4.617202997,1,0,76,1,1,6,1
443,53684,8,0,4971,0,6,1,8,0,3,0,0,8,4.586663961,1,0,1,76,7,1,1
443,45153,33,0,10997,0,17,0,0,0,0,0,0,0,4.585503578,1,0,1,76,7,1,1
37550,53,1,0,76,0,17,0,0,0,0,0,0,0,4.56273675,1,0,76,1,1,157,1
50333,53,2,0,172,0,17,0,0,0,0,0,0,0,4.550864935,1,0,76,1,1,157,1
443,33084,9,0,5168,0,6,1,9,0,3,0,0,9,4.514988661,1,0,1,76,6,1,1
53,50333,2,0,406,0,17,0,0,0,0,0,0,0,4.51204586,1,0,1,76,139,1,1
53,37550,1,0,312,0,17,0,0,0,0,0,0,0,4.510646343,1,0,1,76,139,1,1
45106,53,1,0,92,0,17,0,0,0,0,0,0,0,4.476115227,1,0,76,1,1,157,1
56210,53,1,0,76,0,17,0,0,0,0,0,0,0,4.468301773,1,0,76,1,1,157,1
55960,53,1,0,73,0,17,0,0,0,0,0,0,0,4.464127541,1,0,76,1,1,157,1
51986,443,5,0,6995,0,17,0,0,0,0,0,0,0,4.446050406,1,0,76,1,1,4,1
51815,53,1,0,75,0,17,0,0,0,0,0,0,0,4.445197105,1,0,76,1,1,157,1
53,55960,1,0,359,0,17,0,0,0,0,0,0,0,4.40131712,1,0,1,76,139,1,1
53,56210,1,0,312,0,17,0,0,0,0,0,0,0,4.399212122,1,0,1,76,139,1,1
53,45106,1,0,198,0,17,0,0,0,0,0,0,0,4.398427248,1,0,1,76,139,1,1
53,51815,1,0,169,0,17,0,0,0,0,0,0,0,4.376863956,1,0,1,76,139,1,1
